"","File.x","variable","experiment","units","frequency","ensemble","model","year","value","name","rownum"
"158","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1856,0.0002850484779051,"BCC-CSM2-MR_historical_r1i1p1f1",158
"159","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1857,0.000285203427817834,"BCC-CSM2-MR_historical_r1i1p1f1",159
"160","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1858,0.000285368440012259,"BCC-CSM2-MR_historical_r1i1p1f1",160
"161","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1859,0.000285544447834228,"BCC-CSM2-MR_historical_r1i1p1f1",161
"162","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1860,0.000285738435656621,"BCC-CSM2-MR_historical_r1i1p1f1",162
"163","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1861,0.000285932396095525,"BCC-CSM2-MR_historical_r1i1p1f1",163
"164","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1862,0.00028609944114676,"BCC-CSM2-MR_historical_r1i1p1f1",164
"165","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1863,0.000286270391102684,"BCC-CSM2-MR_historical_r1i1p1f1",165
"166","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1864,0.000286441483976502,"BCC-CSM2-MR_historical_r1i1p1f1",166
"167","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1865,0.000286613395652162,"BCC-CSM2-MR_historical_r1i1p1f1",167
"168","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1866,0.000286780427782663,"BCC-CSM2-MR_historical_r1i1p1f1",168
"169","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1867,0.000286954427197445,"BCC-CSM2-MR_historical_r1i1p1f1",169
"170","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1868,0.000287104381358044,"BCC-CSM2-MR_historical_r1i1p1f1",170
"171","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1869,0.000287224442581117,"BCC-CSM2-MR_historical_r1i1p1f1",171
"172","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1870,0.000287354430982297,"BCC-CSM2-MR_historical_r1i1p1f1",172
"173","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1871,0.000287493510188974,"BCC-CSM2-MR_historical_r1i1p1f1",173
"174","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1872,0.000287663451683581,"BCC-CSM2-MR_historical_r1i1p1f1",174
"175","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1873,0.000287859384201217,"BCC-CSM2-MR_historical_r1i1p1f1",175
"176","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1874,0.000288060479988953,"BCC-CSM2-MR_historical_r1i1p1f1",176
"177","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1875,0.000288290446697992,"BCC-CSM2-MR_historical_r1i1p1f1",177
"178","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1876,0.000288519542667673,"BCC-CSM2-MR_historical_r1i1p1f1",178
"179","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1877,0.000288751445486275,"BCC-CSM2-MR_historical_r1i1p1f1",179
"180","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1878,0.000288992429228339,"BCC-CSM2-MR_historical_r1i1p1f1",180
"181","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1879,0.000289220440958173,"BCC-CSM2-MR_historical_r1i1p1f1",181
"182","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1880,0.00028946946680663,"BCC-CSM2-MR_historical_r1i1p1f1",182
"183","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1881,0.000289736499698668,"BCC-CSM2-MR_historical_r1i1p1f1",183
"184","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1882,0.000290018373458419,"BCC-CSM2-MR_historical_r1i1p1f1",184
"185","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1883,0.000290262446398959,"BCC-CSM2-MR_historical_r1i1p1f1",185
"186","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1884,0.000290511490864326,"BCC-CSM2-MR_historical_r1i1p1f1",186
"187","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1885,0.000290796488810966,"BCC-CSM2-MR_historical_r1i1p1f1",187
"188","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1886,0.000291099427228978,"BCC-CSM2-MR_historical_r1i1p1f1",188
"189","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1887,0.000291413537128776,"BCC-CSM2-MR_historical_r1i1p1f1",189
"190","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1888,0.000291762508244799,"BCC-CSM2-MR_historical_r1i1p1f1",190
"191","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1889,0.000292112418289619,"BCC-CSM2-MR_historical_r1i1p1f1",191
"192","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1890,0.000292457496084927,"BCC-CSM2-MR_historical_r1i1p1f1",192
"193","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1891,0.000292815365997644,"BCC-CSM2-MR_historical_r1i1p1f1",193
"194","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1892,0.000293166365625721,"BCC-CSM2-MR_historical_r1i1p1f1",194
"195","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1893,0.000293476530372359,"BCC-CSM2-MR_historical_r1i1p1f1",195
"196","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1894,0.000293790409135364,"BCC-CSM2-MR_historical_r1i1p1f1",196
"197","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1895,0.000294078494343765,"BCC-CSM2-MR_historical_r1i1p1f1",197
"198","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1896,0.000294364429756296,"BCC-CSM2-MR_historical_r1i1p1f1",198
"199","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1897,0.000294645451820044,"BCC-CSM2-MR_historical_r1i1p1f1",199
"200","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1898,0.000294953535786106,"BCC-CSM2-MR_historical_r1i1p1f1",200
"201","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1899,0.000295299565234888,"BCC-CSM2-MR_historical_r1i1p1f1",201
"202","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1900,0.000295674358569707,"BCC-CSM2-MR_historical_r1i1p1f1",202
"203","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1901,0.000296006416524761,"BCC-CSM2-MR_historical_r1i1p1f1",203
"204","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1902,0.000296324441452651,"BCC-CSM2-MR_historical_r1i1p1f1",204
"205","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1903,0.000296653351806471,"BCC-CSM2-MR_historical_r1i1p1f1",205
"206","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1904,0.000296953578111403,"BCC-CSM2-MR_historical_r1i1p1f1",206
"207","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1905,0.000297288480822035,"BCC-CSM2-MR_historical_r1i1p1f1",207
"208","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1906,0.000297661520137085,"BCC-CSM2-MR_historical_r1i1p1f1",208
"209","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1907,0.000298097432830979,"BCC-CSM2-MR_historical_r1i1p1f1",209
"210","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1908,0.000298517431329083,"BCC-CSM2-MR_historical_r1i1p1f1",210
"211","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1909,0.000298935492359933,"BCC-CSM2-MR_historical_r1i1p1f1",211
"212","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1910,0.0002993763885708,"BCC-CSM2-MR_historical_r1i1p1f1",212
"213","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1911,0.000299828549407546,"BCC-CSM2-MR_historical_r1i1p1f1",213
"214","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1912,0.00030035255210604,"BCC-CSM2-MR_historical_r1i1p1f1",214
"215","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1913,0.000300909420598532,"BCC-CSM2-MR_historical_r1i1p1f1",215
"216","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1914,0.000301418474449383,"BCC-CSM2-MR_historical_r1i1p1f1",216
"217","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1915,0.000301936463937751,"BCC-CSM2-MR_historical_r1i1p1f1",217
"218","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1916,0.000302484447322446,"BCC-CSM2-MR_historical_r1i1p1f1",218
"219","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1917,0.00030301044918282,"BCC-CSM2-MR_historical_r1i1p1f1",219
"220","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1918,0.000303448371492313,"BCC-CSM2-MR_historical_r1i1p1f1",220
"221","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1919,0.000303813560638267,"BCC-CSM2-MR_historical_r1i1p1f1",221
"222","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1920,0.000304245329589328,"BCC-CSM2-MR_historical_r1i1p1f1",222
"223","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1921,0.000304599501596013,"BCC-CSM2-MR_historical_r1i1p1f1",223
"224","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1922,0.000304944424103451,"BCC-CSM2-MR_historical_r1i1p1f1",224
"225","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1923,0.000305270548090477,"BCC-CSM2-MR_historical_r1i1p1f1",225
"226","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1924,0.000305629273928886,"BCC-CSM2-MR_historical_r1i1p1f1",226
"227","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1925,0.000305812439411275,"BCC-CSM2-MR_historical_r1i1p1f1",227
"228","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1926,0.000305953543852945,"BCC-CSM2-MR_historical_r1i1p1f1",228
"229","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1927,0.000306176336362864,"BCC-CSM2-MR_historical_r1i1p1f1",229
"230","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1928,0.00030632842622569,"BCC-CSM2-MR_historical_r1i1p1f1",230
"231","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1929,0.000306494398218229,"BCC-CSM2-MR_historical_r1i1p1f1",231
"232","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1930,0.000306619612714542,"BCC-CSM2-MR_historical_r1i1p1f1",232
"233","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1931,0.000306821554667213,"BCC-CSM2-MR_historical_r1i1p1f1",233
"234","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1932,0.000307092418133285,"BCC-CSM2-MR_historical_r1i1p1f1",234
"235","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1933,0.000307401614749947,"BCC-CSM2-MR_historical_r1i1p1f1",235
"236","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1934,0.000307784439254844,"BCC-CSM2-MR_historical_r1i1p1f1",236
"237","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1935,0.000308226917970726,"BCC-CSM2-MR_historical_r1i1p1f1",237
"238","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1936,0.000309011552125583,"BCC-CSM2-MR_historical_r1i1p1f1",238
"239","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1937,0.000309763261509091,"BCC-CSM2-MR_historical_r1i1p1f1",239
"240","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1938,0.000310293607479301,"BCC-CSM2-MR_historical_r1i1p1f1",240
"241","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1939,0.000310850445196361,"BCC-CSM2-MR_historical_r1i1p1f1",241
"242","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1940,0.000311356460584263,"BCC-CSM2-MR_historical_r1i1p1f1",242
"243","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1941,0.000311810435014088,"BCC-CSM2-MR_historical_r1i1p1f1",243
"244","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1942,0.000312171393504432,"BCC-CSM2-MR_historical_r1i1p1f1",244
"245","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1943,0.000312389357317433,"BCC-CSM2-MR_historical_r1i1p1f1",245
"246","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1944,0.000312412369516617,"BCC-CSM2-MR_historical_r1i1p1f1",246
"247","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1945,0.000312384439364225,"BCC-CSM2-MR_historical_r1i1p1f1",247
"248","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1946,0.000312389627257702,"BCC-CSM2-MR_historical_r1i1p1f1",248
"249","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1947,0.000312485408306254,"BCC-CSM2-MR_historical_r1i1p1f1",249
"250","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1948,0.000312520533686592,"BCC-CSM2-MR_historical_r1i1p1f1",250
"251","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1949,0.000312631558560354,"BCC-CSM2-MR_historical_r1i1p1f1",251
"252","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1950,0.000312820481610825,"BCC-CSM2-MR_historical_r1i1p1f1",252
"253","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1951,0.000313013654646915,"BCC-CSM2-MR_historical_r1i1p1f1",253
"254","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1952,0.000313341574363697,"BCC-CSM2-MR_historical_r1i1p1f1",254
"255","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1953,0.000313729446062531,"BCC-CSM2-MR_historical_r1i1p1f1",255
"256","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1954,0.000314094428360133,"BCC-CSM2-MR_historical_r1i1p1f1",256
"257","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1955,0.000314414433713152,"BCC-CSM2-MR_historical_r1i1p1f1",257
"258","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1956,0.000314697574498558,"BCC-CSM2-MR_historical_r1i1p1f1",258
"259","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1957,0.000314991586079121,"BCC-CSM2-MR_historical_r1i1p1f1",259
"260","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1958,0.000315344482785804,"BCC-CSM2-MR_historical_r1i1p1f1",260
"261","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1959,0.000315807028765771,"BCC-CSM2-MR_historical_r1i1p1f1",261
"262","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1960,0.00031662429899649,"BCC-CSM2-MR_historical_r1i1p1f1",262
"263","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1961,0.00031729875023211,"BCC-CSM2-MR_historical_r1i1p1f1",263
"264","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1962,0.000318043281354656,"BCC-CSM2-MR_historical_r1i1p1f1",264
"265","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1963,0.000318649732215417,"BCC-CSM2-MR_historical_r1i1p1f1",265
"266","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1964,0.000319332098657018,"BCC-CSM2-MR_historical_r1i1p1f1",266
"267","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1965,0.000319816498394105,"BCC-CSM2-MR_historical_r1i1p1f1",267
"268","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1966,0.000320878658609637,"BCC-CSM2-MR_historical_r1i1p1f1",268
"269","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1967,0.00032148019126705,"BCC-CSM2-MR_historical_r1i1p1f1",269
"270","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1968,0.000322388202060162,"BCC-CSM2-MR_historical_r1i1p1f1",270
"271","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1969,0.000323251842799046,"BCC-CSM2-MR_historical_r1i1p1f1",271
"272","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1970,0.000324780930370741,"BCC-CSM2-MR_historical_r1i1p1f1",272
"273","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1971,0.000325401415605949,"BCC-CSM2-MR_historical_r1i1p1f1",273
"274","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1972,0.000327349335566065,"BCC-CSM2-MR_historical_r1i1p1f1",274
"275","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1973,0.000329906703776207,"BCC-CSM2-MR_historical_r1i1p1f1",275
"276","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1974,0.000330754903042201,"BCC-CSM2-MR_historical_r1i1p1f1",276
"277","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1975,0.000330827038285789,"BCC-CSM2-MR_historical_r1i1p1f1",277
"278","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1976,0.000331545921165935,"BCC-CSM2-MR_historical_r1i1p1f1",278
"279","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1977,0.000333352262802599,"BCC-CSM2-MR_historical_r1i1p1f1",279
"280","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1978,0.00033500972294503,"BCC-CSM2-MR_historical_r1i1p1f1",280
"281","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1979,0.000336605381693151,"BCC-CSM2-MR_historical_r1i1p1f1",281
"282","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1980,0.000338703849655384,"BCC-CSM2-MR_historical_r1i1p1f1",282
"283","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1981,0.000340057658786427,"BCC-CSM2-MR_historical_r1i1p1f1",283
"284","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1982,0.000340645039624327,"BCC-CSM2-MR_historical_r1i1p1f1",284
"285","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1983,0.000342264665098057,"BCC-CSM2-MR_historical_r1i1p1f1",285
"286","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1984,0.000344007766047384,"BCC-CSM2-MR_historical_r1i1p1f1",286
"287","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1985,0.000345459322031441,"BCC-CSM2-MR_historical_r1i1p1f1",287
"288","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1986,0.000346902560858572,"BCC-CSM2-MR_historical_r1i1p1f1",288
"289","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1987,0.000348775972794242,"BCC-CSM2-MR_historical_r1i1p1f1",289
"290","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1988,0.000351274791459932,"BCC-CSM2-MR_historical_r1i1p1f1",290
"291","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1989,0.000352893920981698,"BCC-CSM2-MR_historical_r1i1p1f1",291
"292","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1990,0.000354071092909917,"BCC-CSM2-MR_historical_r1i1p1f1",292
"293","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1991,0.000355353448987375,"BCC-CSM2-MR_historical_r1i1p1f1",293
"294","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1992,0.000356228820746074,"BCC-CSM2-MR_historical_r1i1p1f1",294
"295","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1993,0.000356924682309141,"BCC-CSM2-MR_historical_r1i1p1f1",295
"296","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1994,0.00035825588047985,"BCC-CSM2-MR_historical_r1i1p1f1",296
"297","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1995,0.000360236281837416,"BCC-CSM2-MR_historical_r1i1p1f1",297
"298","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1996,0.000362006256829999,"BCC-CSM2-MR_historical_r1i1p1f1",298
"299","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1997,0.000363251877485656,"BCC-CSM2-MR_historical_r1i1p1f1",299
"300","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1998,0.000365933976338081,"BCC-CSM2-MR_historical_r1i1p1f1",300
"301","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",1999,0.000367844021381202,"BCC-CSM2-MR_historical_r1i1p1f1",301
"302","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2000,0.000369125315944598,"BCC-CSM2-MR_historical_r1i1p1f1",302
"303","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2001,0.000370672057967173,"BCC-CSM2-MR_historical_r1i1p1f1",303
"304","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2002,0.000372834605877382,"BCC-CSM2-MR_historical_r1i1p1f1",304
"305","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2003,0.000375411404021155,"BCC-CSM2-MR_historical_r1i1p1f1",305
"306","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2004,0.000376987175712235,"BCC-CSM2-MR_historical_r1i1p1f1",306
"307","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2005,0.00037890654559488,"BCC-CSM2-MR_historical_r1i1p1f1",307
"308","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2006,0.000381010036293086,"BCC-CSM2-MR_historical_r1i1p1f1",308
"309","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2007,0.000382603057062906,"BCC-CSM2-MR_historical_r1i1p1f1",309
"310","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2008,0.000384739200250339,"BCC-CSM2-MR_historical_r1i1p1f1",310
"311","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2009,0.000386279492567317,"BCC-CSM2-MR_historical_r1i1p1f1",311
"312","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2010,0.000388718135357693,"BCC-CSM2-MR_historical_r1i1p1f1",312
"313","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2011,0.000390943576329769,"BCC-CSM2-MR_historical_r1i1p1f1",313
"314","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2012,0.000393015213690643,"BCC-CSM2-MR_historical_r1i1p1f1",314
"315","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2013,0.000395726492150577,"BCC-CSM2-MR_historical_r1i1p1f1",315
"316","2","co2","historical","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2014,0.000397529637231669,"BCC-CSM2-MR_historical_r1i1p1f1",316
"317","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2015,0.000399949407298353,"BCC-CSM2-MR_ssp585_r1i1p1f1",317
"318","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2016,0.000403116496396751,"BCC-CSM2-MR_ssp585_r1i1p1f1",318
"319","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2017,0.00040579455023003,"BCC-CSM2-MR_ssp585_r1i1p1f1",319
"320","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2018,0.000408760140968137,"BCC-CSM2-MR_ssp585_r1i1p1f1",320
"321","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2019,0.000411790243547384,"BCC-CSM2-MR_ssp585_r1i1p1f1",321
"322","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2020,0.000414891242205614,"BCC-CSM2-MR_ssp585_r1i1p1f1",322
"323","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2021,0.000418065290207827,"BCC-CSM2-MR_ssp585_r1i1p1f1",323
"324","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2022,0.000421335327191432,"BCC-CSM2-MR_ssp585_r1i1p1f1",324
"325","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2023,0.000424721344025873,"BCC-CSM2-MR_ssp585_r1i1p1f1",325
"326","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2024,0.000428220363872573,"BCC-CSM2-MR_ssp585_r1i1p1f1",326
"327","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2025,0.00043183038451025,"BCC-CSM2-MR_ssp585_r1i1p1f1",327
"328","3","co2","ssp585","mol mol-1","mon","r1i1p1f1","BCC-CSM2-MR",2026,0.000435550403460836,"BCC-CSM2-MR_ssp585_r1i1p1f1",328
